True DGP (p0),Sample Size (T),Estimator,p=1,p=2,p=3,p=4,p=5,p=6,p=7,p=8,p=9,p=10,p=11,p=12
4,480,Geom-BMA,0.0,0.019208194734290175,0.21763876196067702,0.6542707686940716,0.09812958646013431,0.010752688150826981,0.0,0.0,0.0,0.0,0.0,0.0
6,96,OLS-BMA,0.5414021661967965,0.45859783380320357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,96,OLS-Geom-BMA,0.5764721103493831,0.4235278896506169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,96,Joint-BMA,0.0,0.04090716845314435,0.05602894642902097,0.03815163573497431,0.03647785818486628,0.05083191044397629,0.07069504523628706,0.10085796993956686,0.12419704187280337,0.15471363522613235,0.16945167062906424,0.15768711785016395
6,96,Geom-BMA,0.018887122424630115,0.2613107555536677,0.23963179028279546,0.12661761672454203,0.06844712775171083,0.0757847906922338,0.07101548763025571,0.05308657882944837,0.03875705978396921,0.02591745239746468,0.013979556474745702,0.006564661454536398
6,144,OLS-BMA,0.010797897042320866,0.9892021029576792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,144,OLS-Geom-BMA,0.02113927466194371,0.9788607253380562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,144,Joint-BMA,0.0,0.1811707414924867,0.19130425828388342,0.04613855033774769,0.07891633565701449,0.06635205553002997,0.048030804928606535,0.04675643663508733,0.06699638167306782,0.08509174404964086,0.1068418890359285,0.08240080237650674
6,144,Geom-BMA,0.0,0.38817348532942886,0.42215734169314356,0.06831488636239724,0.0751056567975959,0.022195516353738544,0.00977573822741584,0.007415782677706488,0.00686159255857355,0.0,0.0,0.0
6,240,OLS-BMA,0.012482915177510639,0.9875170848224893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,240,OLS-Geom-BMA,0.024357719658199505,0.9756422803418006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,240,Joint-BMA,0.0,0.14014281388003733,0.1613182069374726,0.08231382984668104,0.11269396176688633,0.21450916961063513,0.15711501646985804,0.05211379085319795,0.031977746786896924,0.023447912128049954,0.016276471080982284,0.008091080639302526
6,240,Geom-BMA,0.0,0.4563304697928747,0.2017810109609478,0.13798703934130066,0.09327803334598442,0.08781904585294012,0.022804400705952327,0.0,0.0,0.0,0.0,0.0
6,480,OLS-BMA,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,480,OLS-Geom-BMA,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,480,Joint-BMA,0.0,0.0,0.011486868318223998,0.03831081020395389,0.12263456518087912,0.5829023493249965,0.09579899812682986,0.08498756669833867,0.030287713394519983,0.01824830933217397,0.008779210336704962,0.0065636090833790205
6,480,Geom-BMA,0.0,0.0,0.0574939343827001,0.0958764019484623,0.16780355371727693,0.5819072547768115,0.06085586012475746,0.030608834801481046,0.005454160248510735,0.0,0.0,0.0
8,96,OLS-BMA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,96,OLS-Geom-BMA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,96,Joint-BMA,0.00546893761950645,0.024048808975280403,0.021585166835430464,0.026972505033020254,0.06648363111584132,0.08897970414964614,0.10309614370785877,0.08330283139745157,0.1102561742257395,0.13340568954202342,0.15088641330400832,0.1855139940941933
8,96,Geom-BMA,0.11338611423332866,0.31137940940223774,0.16647477365817023,0.10223215525742632,0.1345305103735287,0.0848294045313078,0.04903397754083846,0.021794650605386004,0.010198127184137434,0.006140877213638643,0.0,0.0
8,144,OLS-BMA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,144,OLS-Geom-BMA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,144,Joint-BMA,0.006887373148333042,0.12316837934541187,0.02532866558668306,0.008856811681520417,0.01515116917619234,0.02006637055309081,0.030329782990649312,0.06180417048648361,0.1332728279816113,0.15731580770958475,0.1863808611068024,0.2314377802336371
8,144,Geom-BMA,0.04536489119422974,0.5110557203597421,0.09037636178843311,0.039291994166870736,0.04999952414190489,0.09375226134630948,0.0491134073127943,0.03157349126164372,0.0367635921878796,0.02351263783721528,0.01706503283837492,0.012131085564602179
8,240,OLS-BMA,0.34638401745880887,0.6536159825411911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,240,OLS-Geom-BMA,0.4092516048433847,0.5907483951566153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,240,Joint-BMA,0.0,0.0,0.07073061374396204,0.12160998342027146,0.22702971508271047,0.14459911549404872,0.06170860774279624,0.10234194130989313,0.11257060732098553,0.07101997147204368,0.05283117467755116,0.035558269735737676
8,240,Geom-BMA,0.0,0.011752574533925482,0.30205298744788184,0.2747607279555241,0.28255817925121346,0.0908395156221189,0.01825265715275686,0.014290711290981212,0.005492646745598152,0.0,0.0,0.0
8,480,OLS-BMA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,480,OLS-Geom-BMA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,480,Joint-BMA,0.0,0.0,0.0,0.0,0.008320762315747344,0.008469943405887527,0.0,0.5411705379088222,0.11616499375330212,0.0669555021796656,0.10093165942160313,0.1579866010149721
8,480,Geom-BMA,0.0,0.019180266652835676,0.1246893170340906,0.0392338784876165,0.08216114885836065,0.04181709887782751,0.008168606556471609,0.5670067638567345,0.06932277047476779,0.020660445419235687,0.01557223060591293,0.012187473176146591
10,96,OLS-BMA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,96,OLS-Geom-BMA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,96,Joint-BMA,0.009921492956556015,0.0181978251404269,0.05823242651993056,0.03334908796932641,0.041311289825460326,0.06294397738689175,0.07685922634510801,0.09220633677988015,0.09680155459463777,0.12097906530795427,0.16431521518616368,0.22488250198766416
10,96,Geom-BMA,0.13957034011790204,0.1979747607965495,0.35279350115603214,0.11133165560107522,0.054907093984393404,0.035837784137997715,0.03423665868620769,0.029925092582110586,0.018647988670801776,0.010004396555262468,0.008171074639991666,0.006599653071675837
10,144,OLS-BMA,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,144,OLS-Geom-BMA,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,144,Joint-BMA,0.0,0.07134469500579363,0.06893154024375861,0.0506836801547336,0.031901774330042855,0.02840628101826587,0.046247812393660215,0.05976331647840621,0.05185954943192804,0.10014835823248891,0.22681810804259525,0.26389488466832683
10,144,Geom-BMA,0.005930732741263001,0.4394003400402302,0.18593408973187628,0.06254196281953464,0.046196660566189325,0.05400774642653139,0.020581683628000284,0.010380375343550557,0.0184195931892925,0.044218155044581105,0.0680771284257764,0.04431153204317422
10,240,OLS-BMA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,240,OLS-Geom-BMA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,240,Joint-BMA,0.0,0.26407834067993463,0.05447417058573221,0.008532708537456933,0.014841121572543692,0.03640073062631781,0.04629168436580263,0.07223173114026869,0.05977545949093224,0.1090445888169243,0.1499512098020745,0.1843782543820124
10,240,Geom-BMA,0.0,0.49594207605090274,0.1295152102540118,0.023031955391527532,0.05174722121952189,0.09661171038183371,0.04911319239587531,0.05870734303941378,0.02609747292678074,0.03158493933139693,0.02268851757593987,0.014960361432795758
10,480,OLS-BMA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,480,OLS-Geom-BMA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,480,Joint-BMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027722354141358388,0.6121766535945332,0.25679386341217814,0.10330712885193027
10,480,Geom-BMA,0.0,0.0,0.0,0.0,0.0,0.014851453859855698,0.005112869772851386,0.02676076757203716,0.07006091414471753,0.6982028115673719,0.1579769266118698,0.027034256471296664
