True DGP (p0),Sample Size (T),Estimator,Lag Detection Rate (%),Mean Evaluated Lag,Avg Opt Tau,Fail Rate (%),Geom Mean MSE Ratio,5th Percentile,95th Percentile
10,144,"BVAR-WN (tau=0.80, p_max)",N/A,12.0,N/A,0.0,0.4140470133519052,0.12248383641617476,1.1635797036970381
10,144,"BVAR-WN (tau=0.95, p_max)",N/A,12.0,N/A,0.0,0.6218291504111398,0.3159664060470791,1.4180627448490026
10,144,"BVAR-RW (tau=0.20, p_max)",N/A,12.0,N/A,20.0,0.6937768315929639,0.25815625554544375,1.7000615652911535
10,144,"BVAR-RW (tau=0.50, p_max)",N/A,12.0,N/A,0.0,0.6790128959807308,0.25155705936052053,2.438221566044116
10,144,"Joint (p, tau) Grid BMA",N/A,6.98,N/A,80.0,3.6548246482815703,3.6548246482815707,3.6548246482815707
10,144,"Geom (p, tau) Grid BMA (th=0.5)",N/A,3.8,N/A,0.0,0.5780137174449449,0.17578012577604307,1.958832980217506
10,144,"BVAR-WN (MDD tau, p_max)",N/A,12.0,0.2,0.0,0.4200011559592812,0.1468197222371913,1.2519874383877156
10,240,AIC,0.0,2.8,N/A,0.0,2.4860080928295685,1.1167630566789852,4.778253525530036
10,240,SIC (BIC),0.0,2.0,N/A,0.0,4.4333176902736975,2.688172719037026,9.95296929722368
10,240,HQC,0.0,2.2,N/A,0.0,3.3930272332476017,2.688172719037026,4.903891015040948
10,240,OLS BMA (BIC-W),N/A,2.0,N/A,0.0,2.2820643644938885,1.1245622156754784,3.8685946614813975
10,240,"BVAR-WN (tau=0.05, p_max)",N/A,12.0,N/A,0.0,2.2431131282761103,1.3561925965900485,4.878328165871162
10,240,"BVAR-WN (tau=0.20, p_max)",N/A,12.0,N/A,0.0,2.1913548440757986,1.271974393061759,3.7504785874449134
10,240,"BVAR-WN (tau=0.35, p_max)",N/A,12.0,N/A,0.0,1.702623164811638,0.7336599937436459,2.9203612610633347
10,240,"BVAR-WN (tau=0.50, p_max)",N/A,12.0,N/A,0.0,1.7731128435380965,0.633414396842183,3.87673172743235
10,240,"BVAR-WN (tau=0.65, p_max)",N/A,12.0,N/A,0.0,1.608604600690955,0.5994698746942417,5.19577639253806
10,240,"BVAR-WN (tau=0.80, p_max)",N/A,12.0,N/A,0.0,2.0003013213837275,1.1601623203192863,3.507579612459065
10,240,"BVAR-WN (tau=0.95, p_max)",N/A,12.0,N/A,0.0,1.9516671714634175,0.652820312976087,5.901268903082489
10,240,"BVAR-RW (tau=0.20, p_max)",N/A,12.0,N/A,0.0,2.8371767566395922,0.8096897833016807,8.097931698960524
10,240,"BVAR-RW (tau=0.50, p_max)",N/A,12.0,N/A,0.0,2.3564906006346678,1.242331907881119,5.07142747155169
10,240,"Joint (p, tau) Grid BMA",N/A,8.07,N/A,0.0,2.6389802294866596,1.3032039324372517,4.870076154463218
10,240,"Geom (p, tau) Grid BMA (th=0.5)",N/A,4.15,N/A,40.0,1.709823284960992,0.9074671152777135,5.33239768233708
10,240,"BVAR-WN (MDD tau, p_max)",N/A,12.0,0.2,0.0,2.1913548440757986,1.271974393061759,3.7504785874449134
10,480,AIC,60.0,9.4,N/A,0.0,1.631561391391074,0.9999999999999997,7.692592054447635
10,480,SIC (BIC),0.0,2.0,N/A,0.0,2.0031503381792244,0.760027072569638,9.694740365577871
10,480,HQC,0.0,2.2,N/A,0.0,1.9780328555105884,0.7303266332828348,9.694740365577871
10,480,OLS BMA (BIC-W),N/A,2.0,N/A,0.0,1.7298209471735884,0.5290392251652237,7.213416946265848
10,480,"BVAR-WN (tau=0.05, p_max)",N/A,12.0,N/A,0.0,1.8381819992772708,0.4794503040105097,7.070942624945887
10,480,"BVAR-WN (tau=0.20, p_max)",N/A,12.0,N/A,0.0,0.9790896271154697,0.21086193025372413,5.031827101156171
10,480,"BVAR-WN (tau=0.35, p_max)",N/A,12.0,N/A,0.0,1.4009515284793586,0.32673787730423676,4.632593929333751
10,480,"BVAR-WN (tau=0.50, p_max)",N/A,12.0,N/A,0.0,0.8946839148035831,0.36062046567816547,2.218295773882972
10,480,"BVAR-WN (tau=0.65, p_max)",N/A,12.0,N/A,0.0,0.9041754918677805,0.32280468404339535,7.016898774169033
10,480,"BVAR-WN (tau=0.80, p_max)",N/A,12.0,N/A,0.0,1.228763486354553,0.7660164106977769,2.4767681787854037
10,480,"BVAR-WN (tau=0.95, p_max)",N/A,12.0,N/A,0.0,1.1112613352037775,0.3100559445006552,4.322888779735705
10,480,"BVAR-RW (tau=0.20, p_max)",N/A,12.0,N/A,0.0,1.5155673482097942,0.7291279567311977,6.59992952023857
10,480,"BVAR-RW (tau=0.50, p_max)",N/A,12.0,N/A,0.0,0.7877693117861134,0.16940486202490335,3.7731493884646334
10,480,"Joint (p, tau) Grid BMA",N/A,10.36,N/A,0.0,1.8109757567237352,0.8978222648337673,5.0337432346581465
10,480,"Geom (p, tau) Grid BMA (th=0.5)",N/A,9.67,N/A,20.0,0.9099234076365342,0.2652451602114038,4.560698237405759
10,480,"BVAR-WN (MDD tau, p_max)",N/A,12.0,0.26,0.0,0.9825798758178343,0.16487943134711683,5.031827101156171
