p0,T,Iter,Tau,MDD
10,360,290,0.2,-4796.713522303173
10,360,290,0.4,-4806.499607417778
10,360,290,0.6,-4837.211034367319
10,360,290,0.8,-4869.763256619448
10,360,291,0.2,-4797.2663230299295
10,360,291,0.4,-4806.8978072145965
10,360,291,0.6,-4838.522618462407
10,360,291,0.8,-4871.938392690419
10,360,292,0.2,-4743.743649529951
10,360,292,0.4,-4749.117941601522
10,360,292,0.6,-4778.241456243125
10,360,292,0.8,-4810.757997304025
10,360,293,0.2,-4772.783266923832
10,360,293,0.4,-4780.403935304546
10,360,293,0.6,-4809.289201132753
10,360,293,0.8,-4840.177943235076
10,360,294,0.2,-4718.264369851212
10,360,294,0.4,-4736.102299019856
10,360,294,0.6,-4771.935880373136
10,360,294,0.8,-4807.556782618156
10,360,295,0.2,-4744.976822640676
10,360,295,0.4,-4754.766812998791
10,360,295,0.6,-4783.873928530793
10,360,295,0.8,-4814.963091603703
10,360,296,0.2,-4743.663911803109
10,360,296,0.4,-4753.819198895159
10,360,296,0.6,-4784.24378626997
10,360,296,0.8,-4815.966555998972
10,360,297,0.2,-4726.683920104762
10,360,297,0.4,-4736.133377244749
10,360,297,0.6,-4763.813739792498
10,360,297,0.8,-4793.607880322157
10,360,298,0.2,-4765.899866486159
10,360,298,0.4,-4776.727383131341
10,360,298,0.6,-4805.182066325675
10,360,298,0.8,-4835.524873861566
10,360,299,0.2,-4718.707084963212
10,360,299,0.4,-4731.41803706913
10,360,299,0.6,-4763.693220936128
10,360,299,0.8,-4796.91639308827
10,360,300,0.2,-4760.474398467202
10,360,300,0.4,-4781.47897630724
10,360,300,0.6,-4817.316839128362
10,360,300,0.8,-4852.425226834335
10,360,301,0.2,-4744.815843410686
10,360,301,0.4,-4764.434245426059
10,360,301,0.6,-4799.619041906586
10,360,301,0.8,-4834.063269809922
10,360,302,0.2,-4722.680497489951
10,360,302,0.4,-4726.503483941122
10,360,302,0.6,-4751.668452001302
10,360,302,0.8,-4779.551584252409
10,360,303,0.2,-4722.451774190701
10,360,303,0.4,-4729.990732693703
10,360,303,0.6,-4757.640487701297
10,360,303,0.8,-4787.648864368862
10,360,304,0.2,-4744.828888329746
10,360,304,0.4,-4752.628275891417
10,360,304,0.6,-4780.693840020311
10,360,304,0.8,-4811.108515863112
10,360,305,0.2,-4769.566073028485
10,360,305,0.4,-4779.358813585062
10,360,305,0.6,-4811.011927706837
10,360,305,0.8,-4844.492658485415
10,360,306,0.2,-4695.469887889252
10,360,306,0.4,-4716.007409570882
10,360,306,0.6,-4751.147857258112
10,360,306,0.8,-4785.766908953425
10,360,307,0.2,-4723.346098702374
10,360,307,0.4,-4747.508248418493
10,360,307,0.6,-4784.921393698534
10,360,307,0.8,-4820.990810346328
10,360,308,0.2,-4738.17278387193
10,360,308,0.4,-4752.503956874265
10,360,308,0.6,-4784.641620593628
10,360,308,0.8,-4817.673632073245
10,360,309,0.2,-4772.299906224612
10,360,309,0.4,-4783.290852386919
10,360,309,0.6,-4813.465800561004
10,360,309,0.8,-4845.218639334314
10,360,310,0.2,-4682.198983139222
10,360,310,0.4,-4696.191359541459
10,360,310,0.6,-4728.867364600097
10,360,310,0.8,-4762.348566037688
10,360,311,0.2,-4688.192635545331
10,360,311,0.4,-4701.756196388624
10,360,311,0.6,-4733.844740510337
10,360,311,0.8,-4766.980361435251
10,360,312,0.2,-4735.784447730628
10,360,312,0.4,-4751.004630745429
10,360,312,0.6,-4782.164521085242
10,360,312,0.8,-4813.8286509836325
10,360,313,0.2,-4728.850617902679
10,360,313,0.4,-4738.48112534147
10,360,313,0.6,-4765.6635170848085
10,360,313,0.8,-4794.44619884735
10,360,314,0.2,-4723.130745369896
10,360,314,0.4,-4729.912646568433
10,360,314,0.6,-4759.272126269998
10,360,314,0.8,-4790.762326309881
10,360,315,0.2,-4704.530330304686
10,360,315,0.4,-4718.446629795857
10,360,315,0.6,-4750.670868362655
10,360,315,0.8,-4783.343081729312
10,360,316,0.2,-4743.953680409248
10,360,316,0.4,-4753.680940593977
10,360,316,0.6,-4782.918767529549
10,360,316,0.8,-4814.058839449543
10,360,317,0.2,-4735.876267449326
10,360,317,0.4,-4745.977953119538
10,360,317,0.6,-4778.402803691324
10,360,317,0.8,-4812.315075743575
10,360,318,0.2,-4739.627227639161
10,360,318,0.4,-4756.014494990008
10,360,318,0.6,-4788.66069497971
10,360,318,0.8,-4821.513492838747
10,360,319,0.2,-4731.029998412099
10,360,319,0.4,-4743.217427692094
10,360,319,0.6,-4773.96907267166
10,360,319,0.8,-4806.038969082199
10,360,320,0.2,-4783.445167789581
10,360,320,0.4,-4789.388329935805
10,360,320,0.6,-4816.006475490085
10,360,320,0.8,-4845.674265020496
10,360,321,0.2,-4794.407706409203
10,360,321,0.4,-4800.060662984788
10,360,321,0.6,-4825.979787361284
10,360,321,0.8,-4854.722480183102
10,360,322,0.2,-4776.121878562506
10,360,322,0.4,-4783.202610773236
10,360,322,0.6,-4811.220578674705
10,360,322,0.8,-4841.861437203217
10,360,323,0.2,-4683.132558133313
10,360,323,0.4,-4693.553973424765
10,360,323,0.6,-4724.182407393486
10,360,323,0.8,-4756.554672939139
10,360,324,0.2,-4746.658597940956
10,360,324,0.4,-4754.401296850918
10,360,324,0.6,-4783.166421309579
10,360,324,0.8,-4814.171165631233
10,360,325,0.2,-4750.961757284152
10,360,325,0.4,-4760.871956916692
10,360,325,0.6,-4791.642778220678
10,360,325,0.8,-4824.429406110874
10,360,326,0.2,-4725.1353795079685
10,360,326,0.4,-4732.043561168097
10,360,326,0.6,-4761.965434429626
10,360,326,0.8,-4793.862479634119
10,360,327,0.2,-4727.629803767366
10,360,327,0.4,-4740.075050688511
10,360,327,0.6,-4770.890972450394
10,360,327,0.8,-4803.264731422746
10,360,328,0.2,-4701.266425119138
10,360,328,0.4,-4702.095126228081
10,360,328,0.6,-4726.784925967267
10,360,328,0.8,-4755.621629767324
10,360,329,0.2,-4761.993311145672
10,360,329,0.4,-4771.449665957474
10,360,329,0.6,-4800.22194125434
10,360,329,0.8,-4830.9640086131385
10,360,330,0.2,-4732.36213787819
10,360,330,0.4,-4745.5998528466735
10,360,330,0.6,-4775.254341066669
10,360,330,0.8,-4806.160281745528
10,360,331,0.2,-4793.715268792277
10,360,331,0.4,-4795.434022297555
10,360,331,0.6,-4821.415809254177
10,360,331,0.8,-4851.597384826524
10,360,332,0.2,-4711.3632790110805
10,360,332,0.4,-4725.003241567761
10,360,332,0.6,-4755.679612059623
10,360,332,0.8,-4786.970474391514
10,360,333,0.2,-4751.88033417085
10,360,333,0.4,-4759.954200199844
10,360,333,0.6,-4789.263015969136
10,360,333,0.8,-4820.815128256298
10,360,334,0.2,-4719.597640253722
10,360,334,0.4,-4729.900118736983
10,360,334,0.6,-4760.496937270831
10,360,334,0.8,-4792.205475427976
10,360,335,0.2,-4788.767180868041
10,360,335,0.4,-4796.403433064512
10,360,335,0.6,-4824.063547416154
10,360,335,0.8,-4854.486678652573
10,360,336,0.2,-4719.683808519929
10,360,336,0.4,-4732.795225617576
10,360,336,0.6,-4764.688960533232
10,360,336,0.8,-4797.668389116216
10,360,337,0.2,-4759.469232736907
10,360,337,0.4,-4773.219646677215
10,360,337,0.6,-4805.153550162908
10,360,337,0.8,-4838.1699483992
10,360,338,0.2,-4789.217268565085
10,360,338,0.4,-4800.54608788865
10,360,338,0.6,-4830.790806731568
10,360,338,0.8,-4862.45790515937
10,360,339,0.2,-4739.921181302496
10,360,339,0.4,-4749.792701916767
10,360,339,0.6,-4780.013060869735
10,360,339,0.8,-4811.993852128071
10,360,340,0.2,-4733.429375366439
10,360,340,0.4,-4748.555353750571
10,360,340,0.6,-4782.83548559433
10,360,340,0.8,-4817.303140961743
10,360,341,0.2,-4736.295071245704
10,360,341,0.4,-4747.2705955661895
10,360,341,0.6,-4777.490189780296
10,360,341,0.8,-4808.657499204785
10,360,342,0.2,-4797.385659352738
10,360,342,0.4,-4813.8550212954815
10,360,342,0.6,-4846.642606484558
10,360,342,0.8,-4879.631950236531
10,360,343,0.2,-4787.374206429787
10,360,343,0.4,-4802.040146353136
10,360,343,0.6,-4832.624268201391
10,360,343,0.8,-4863.810739382332
10,360,344,0.2,-4695.2642411508
10,360,344,0.4,-4709.191362218948
10,360,344,0.6,-4739.768839407601
10,360,344,0.8,-4771.445538984557
10,360,345,0.2,-4715.243304487674
10,360,345,0.4,-4727.82084973262
10,360,345,0.6,-4758.763608375642
10,360,345,0.8,-4790.748064168969
10,360,346,0.2,-4731.854022455738
10,360,346,0.4,-4744.923437082194
10,360,346,0.6,-4775.646164535961
10,360,346,0.8,-4807.662520981001
10,360,347,0.2,-4718.94152682825
10,360,347,0.4,-4727.00315682988
10,360,347,0.6,-4754.883607919786
10,360,347,0.8,-4785.286717591528
10,360,348,0.2,-4708.786960824507
10,360,348,0.4,-4727.120528244544
10,360,348,0.6,-4761.8209327829245
10,360,348,0.8,-4796.279316087402
10,360,349,0.2,-4785.136902434806
10,360,349,0.4,-4797.605842163863
10,360,349,0.6,-4827.186005582254
10,360,349,0.8,-4857.441076107774
10,360,350,0.2,-4757.280972033164
10,360,350,0.4,-4765.56014856997
10,360,350,0.6,-4796.136483032697
10,360,350,0.8,-4828.669287824439
10,360,351,0.2,-4740.602108147845
10,360,351,0.4,-4749.257148764416
10,360,351,0.6,-4778.591259361865
10,360,351,0.8,-4809.598813148674
10,360,352,0.2,-4724.472679214836
10,360,352,0.4,-4735.65957970551
10,360,352,0.6,-4763.43274977996
10,360,352,0.8,-4792.063258317088
10,360,353,0.2,-4774.334978774348
10,360,353,0.4,-4773.777090559175
10,360,353,0.6,-4797.65027286801
10,360,353,0.8,-4825.707019276495
10,360,354,0.2,-4740.1185283747545
10,360,354,0.4,-4760.854153385199
10,360,354,0.6,-4794.6595227729285
10,360,354,0.8,-4828.33504665082
10,360,355,0.2,-4711.212176756242
10,360,355,0.4,-4729.199540958435
10,360,355,0.6,-4764.0814116022375
10,360,355,0.8,-4798.621933661384
10,360,356,0.2,-4756.492528543952
10,360,356,0.4,-4765.269544739329
10,360,356,0.6,-4795.643413284082
10,360,356,0.8,-4828.518788638836
10,360,357,0.2,-4754.631193306512
10,360,357,0.4,-4759.885719017359
10,360,357,0.6,-4787.195873037328
10,360,357,0.8,-4817.370730747937
10,360,358,0.2,-4741.417721925205
10,360,358,0.4,-4752.177751560044
10,360,358,0.6,-4783.0503100186925
10,360,358,0.8,-4815.437573923304
10,360,359,0.2,-4769.230508016728
10,360,359,0.4,-4783.333379784033
10,360,359,0.6,-4814.759205738634
10,360,359,0.8,-4847.105375887204
10,360,360,0.2,-4756.030444909035
10,360,360,0.4,-4763.449746380949
10,360,360,0.6,-4791.400761969131
10,360,360,0.8,-4822.125722908468
10,360,361,0.2,-4736.383947471519
10,360,361,0.4,-4746.2274201736345
10,360,361,0.6,-4777.524891834899
10,360,361,0.8,-4810.383422631667
10,360,362,0.2,-4721.41289944155
10,360,362,0.4,-4739.424037344435
10,360,362,0.6,-4775.1092717083775
10,360,362,0.8,-4810.948592169032
10,360,363,0.2,-4752.646896322829
10,360,363,0.4,-4761.368584699484
10,360,363,0.6,-4790.986144316879
10,360,363,0.8,-4822.477793656459
10,360,364,0.2,-4742.298799582468
10,360,364,0.4,-4746.257236115409
10,360,364,0.6,-4774.2552283240975
10,360,364,0.8,-4805.612069443456
10,360,365,0.2,-4797.404940324714
10,360,365,0.4,-4815.637023561125
10,360,365,0.6,-4848.413053836994
10,360,365,0.8,-4881.409355428252
10,360,366,0.2,-4755.430270628585
10,360,366,0.4,-4760.94825171875
10,360,366,0.6,-4790.04239649404
10,360,366,0.8,-4821.571143267672
10,360,367,0.2,-4746.589610876197
10,360,367,0.4,-4755.756820973011
10,360,367,0.6,-4784.87401639252
10,360,367,0.8,-4816.179605435054
10,360,368,0.2,-4744.015758784858
10,360,368,0.4,-4754.588736267147
10,360,368,0.6,-4786.136298791924
10,360,368,0.8,-4818.977887864436
10,360,369,0.2,-4710.135064024675
10,360,369,0.4,-4727.209836643955
10,360,369,0.6,-4759.566678653999
10,360,369,0.8,-4792.456190704705
10,360,370,0.2,-4712.216389172139
10,360,370,0.4,-4722.490980473676
10,360,370,0.6,-4753.52282632481
10,360,370,0.8,-4786.425834272337
10,360,371,0.2,-4798.5804161246615
10,360,371,0.4,-4814.750133829191
10,360,371,0.6,-4846.770671370987
10,360,371,0.8,-4879.473339975204
10,360,372,0.2,-4754.9198894434985
10,360,372,0.4,-4766.06460849209
10,360,372,0.6,-4796.276549318833
10,360,372,0.8,-4827.891972873713
10,360,373,0.2,-4740.426687973837
10,360,373,0.4,-4754.889657851907
10,360,373,0.6,-4786.123639734261
10,360,373,0.8,-4817.597865003116
10,360,374,0.2,-4748.042716286504
10,360,374,0.4,-4767.234796663217
10,360,374,0.6,-4802.35275411305
10,360,374,0.8,-4836.990915796665
10,360,375,0.2,-4784.873217159393
10,360,375,0.4,-4791.845456803845
10,360,375,0.6,-4820.037627572523
10,360,375,0.8,-4851.231665705682
10,360,376,0.2,-4745.679534466602
10,360,376,0.4,-4758.834752885727
10,360,376,0.6,-4792.39688384293
10,360,376,0.8,-4827.090666154293
10,360,377,0.2,-4783.96436206983
10,360,377,0.4,-4795.521867698622
10,360,377,0.6,-4824.573352150361
10,360,377,0.8,-4855.010215421765
10,360,378,0.2,-4757.345793874778
10,360,378,0.4,-4763.046080842587
10,360,378,0.6,-4789.907829918722
10,360,378,0.8,-4819.309269185795
10,360,379,0.2,-4691.223253104654
10,360,379,0.4,-4701.8482067901605
10,360,379,0.6,-4733.4597566719285
10,360,379,0.8,-4766.530901332895
10,360,380,0.2,-4691.349978914532
10,360,380,0.4,-4708.864914296342
10,360,380,0.6,-4742.995674282147
10,360,380,0.8,-4777.178685816075
10,360,381,0.2,-4726.711683793104
10,360,381,0.4,-4736.7779604160005
10,360,381,0.6,-4766.72781815523
10,360,381,0.8,-4798.701291237343
10,360,382,0.2,-4749.476023483698
10,360,382,0.4,-4765.794191833791
10,360,382,0.6,-4797.695808729369
10,360,382,0.8,-4830.067523281297
10,360,383,0.2,-4767.508170093852
10,360,383,0.4,-4782.235963352156
10,360,383,0.6,-4813.775758782314
10,360,383,0.8,-4845.987585039787
10,360,384,0.2,-4679.049118147086
10,360,384,0.4,-4697.549884055306
10,360,384,0.6,-4734.062922076369
10,360,384,0.8,-4770.256202014574
10,360,385,0.2,-4765.289838709043
10,360,385,0.4,-4779.0002120023655
10,360,385,0.6,-4809.551516961004
10,360,385,0.8,-4841.106123767399
10,360,386,0.2,-4733.268855937324
10,360,386,0.4,-4739.203238289083
10,360,386,0.6,-4767.767870831134
10,360,386,0.8,-4799.238810245817
10,360,387,0.2,-4755.863498671686
10,360,387,0.4,-4767.058042538605
10,360,387,0.6,-4797.521797597083
10,360,387,0.8,-4829.212854600719
10,360,388,0.2,-4729.747157449276
10,360,388,0.4,-4733.148693081022
10,360,388,0.6,-4760.321557211031
10,360,388,0.8,-4790.497161152254
10,360,389,0.2,-4735.942506340925
10,360,389,0.4,-4753.411473457958
10,360,389,0.6,-4788.846712141249
10,360,389,0.8,-4824.540789622586
10,360,390,0.2,-4763.65583130153
10,360,390,0.4,-4779.373235591722
10,360,390,0.6,-4811.88050151435
10,360,390,0.8,-4845.100435494995
10,360,391,0.2,-4759.982863755012
10,360,391,0.4,-4766.297635890717
10,360,391,0.6,-4793.33880177151
10,360,391,0.8,-4823.000391947284
10,360,392,0.2,-4713.101686896554
10,360,392,0.4,-4729.4705583164905
10,360,392,0.6,-4763.888351253087
10,360,392,0.8,-4798.2988850080765
10,360,393,0.2,-4709.307832376086
10,360,393,0.4,-4725.359425145241
10,360,393,0.6,-4758.982318929857
10,360,393,0.8,-4792.976389247819
10,360,394,0.2,-4805.593789684026
10,360,394,0.4,-4813.381471629344
10,360,394,0.6,-4839.808730537236
10,360,394,0.8,-4868.965724596532
10,360,395,0.2,-4752.879661830663
10,360,395,0.4,-4763.684730780329
10,360,395,0.6,-4792.642856268392
10,360,395,0.8,-4823.649994803529
10,360,396,0.2,-4788.57481639815
10,360,396,0.4,-4798.150817261183
10,360,396,0.6,-4828.505607543162
10,360,396,0.8,-4860.622450238225
10,360,397,0.2,-4708.30692345727
10,360,397,0.4,-4722.328294196852
10,360,397,0.6,-4755.345744624883
10,360,397,0.8,-4789.034055822796
10,360,398,0.2,-4821.875817914168
10,360,398,0.4,-4833.088515177119
10,360,398,0.6,-4863.463862681312
10,360,398,0.8,-4895.576576479203
10,360,399,0.2,-4732.42446295592
10,360,399,0.4,-4744.940318267332
10,360,399,0.6,-4776.015123693785
10,360,399,0.8,-4808.015616838395
10,360,400,0.2,-4770.41722020178
10,360,400,0.4,-4786.700518361064
10,360,400,0.6,-4819.918291118376
10,360,400,0.8,-4853.293529594244
10,360,401,0.2,-4761.1783218037535
10,360,401,0.4,-4769.920804908151
10,360,401,0.6,-4800.067680509068
10,360,401,0.8,-4832.216165246469
10,360,402,0.2,-4734.518094843512
10,360,402,0.4,-4749.429270433528
10,360,402,0.6,-4779.1823822017095
10,360,402,0.8,-4809.9705133302
10,360,403,0.2,-4710.035434163907
10,360,403,0.4,-4714.259915088069
10,360,403,0.6,-4741.856514630297
10,360,403,0.8,-4772.248146162639
10,360,404,0.2,-4753.137535106003
10,360,404,0.4,-4765.568634127218
10,360,404,0.6,-4795.664401313446
10,360,404,0.8,-4826.966785097489
10,360,405,0.2,-4767.145630685264
10,360,405,0.4,-4772.40985094883
10,360,405,0.6,-4799.100315888338
10,360,405,0.8,-4828.9175016879
10,360,406,0.2,-4809.545349006186
10,360,406,0.4,-4820.470821231746
10,360,406,0.6,-4850.957419598575
10,360,406,0.8,-4882.986228590932
10,360,407,0.2,-4745.5513934142255
10,360,407,0.4,-4749.13908932177
10,360,407,0.6,-4774.2358525995805
10,360,407,0.8,-4802.32117100066
10,360,408,0.2,-4709.10951186487
10,360,408,0.4,-4726.780994679879
10,360,408,0.6,-4759.875438704401
10,360,408,0.8,-4793.14390851057
10,360,409,0.2,-4706.9739539932725
10,360,409,0.4,-4716.529959275335
10,360,409,0.6,-4745.561412309485
10,360,409,0.8,-4776.442363705306
10,360,410,0.2,-4749.165276028953
10,360,410,0.4,-4758.4765795434105
10,360,410,0.6,-4787.162025747105
10,360,410,0.8,-4818.089182711463
10,360,411,0.2,-4725.928087446518
10,360,411,0.4,-4741.674944666638
10,360,411,0.6,-4774.502263354108
10,360,411,0.8,-4807.885617247863
10,360,412,0.2,-4756.851749251919
10,360,412,0.4,-4772.79370813634
10,360,412,0.6,-4805.514119813055
10,360,412,0.8,-4838.693261485159
10,360,413,0.2,-4773.830676551044
10,360,413,0.4,-4781.204752997344
10,360,413,0.6,-4811.387827569173
10,360,413,0.8,-4843.973487204953
10,360,414,0.2,-4772.091606562417
10,360,414,0.4,-4780.724718670941
10,360,414,0.6,-4809.155191441505
10,360,414,0.8,-4839.495997802873
10,360,415,0.2,-4744.748078590383
10,360,415,0.4,-4759.068663675695
10,360,415,0.6,-4793.24801433987
10,360,415,0.8,-4827.79903264204
10,360,416,0.2,-4772.645996814417
10,360,416,0.4,-4782.230500325068
10,360,416,0.6,-4812.952561322254
10,360,416,0.8,-4845.57396208498
10,360,417,0.2,-4708.891535037868
10,360,417,0.4,-4726.750326604733
10,360,417,0.6,-4761.1575787269885
10,360,417,0.8,-4795.549587031002
10,360,418,0.2,-4768.281738178468
10,360,418,0.4,-4779.278427797848
10,360,418,0.6,-4809.237049528621
10,360,418,0.8,-4840.8999660307845
10,360,419,0.2,-4758.381759390211
10,360,419,0.4,-4763.264286569427
10,360,419,0.6,-4787.0055339208975
10,360,419,0.8,-4813.736502125063
10,360,420,0.2,-4745.51229996964
10,360,420,0.4,-4765.535464728371
10,360,420,0.6,-4800.592227374494
10,360,420,0.8,-4835.059470709946
10,360,421,0.2,-4789.78623762453
10,360,421,0.4,-4801.55860344319
10,360,421,0.6,-4832.280246797856
10,360,421,0.8,-4864.27985475063
10,360,422,0.2,-4745.61672529745
10,360,422,0.4,-4751.094456578431
10,360,422,0.6,-4777.755490426993
10,360,422,0.8,-4806.994897965223
10,360,423,0.2,-4749.354990864962
10,360,423,0.4,-4756.771670958324
10,360,423,0.6,-4783.3651401123325
10,360,423,0.8,-4811.612312505522
10,360,424,0.2,-4751.908224228457
10,360,424,0.4,-4762.928836325958
10,360,424,0.6,-4790.540312823574
10,360,424,0.8,-4819.726375929376
10,360,425,0.2,-4679.130535162536
10,360,425,0.4,-4697.042179515376
10,360,425,0.6,-4731.252915224017
10,360,425,0.8,-4765.42008036215
10,360,426,0.2,-4739.783735041166
10,360,426,0.4,-4749.607373381727
10,360,426,0.6,-4779.172747373399
10,360,426,0.8,-4810.57455692769
10,360,427,0.2,-4789.135729573953
10,360,427,0.4,-4791.299162854066
10,360,427,0.6,-4817.485152407955
10,360,427,0.8,-4847.870668656542
10,360,428,0.2,-4729.883242589864
10,360,428,0.4,-4735.85538464582
10,360,428,0.6,-4765.960303705006
10,360,428,0.8,-4798.992720024327
10,360,429,0.2,-4761.457015549195
10,360,429,0.4,-4773.8871541256485
10,360,429,0.6,-4805.611423950315
10,360,429,0.8,-4838.543647667995
10,360,430,0.2,-4771.167961796942
10,360,430,0.4,-4786.611969796229
10,360,430,0.6,-4820.994809509903
10,360,430,0.8,-4856.234472969627
10,360,431,0.2,-4722.929613441116
10,360,431,0.4,-4732.07414433592
10,360,431,0.6,-4759.570423460673
10,360,431,0.8,-4789.147331603412
10,360,432,0.2,-4695.657410650661
10,360,432,0.4,-4707.571236767904
10,360,432,0.6,-4739.196532470682
10,360,432,0.8,-4771.725795810559
10,360,433,0.2,-4761.668547886204
10,360,433,0.4,-4781.299878667371
10,360,433,0.6,-4815.683179343556
10,360,433,0.8,-4849.73678266887
10,360,434,0.2,-4804.809275094534
10,360,434,0.4,-4816.095667009813
10,360,434,0.6,-4845.182369657345
10,360,434,0.8,-4875.456904360806
10,360,435,0.2,-4794.011436145847
10,360,435,0.4,-4800.5553848187
10,360,435,0.6,-4829.5218233438045
10,360,435,0.8,-4860.919305355299
10,360,436,0.2,-4726.160652077059
10,360,436,0.4,-4737.309180677723
10,360,436,0.6,-4768.276882056638
10,360,436,0.8,-4800.459608244377
10,360,437,0.2,-4779.813723074889
10,360,437,0.4,-4787.6540282609
10,360,437,0.6,-4814.842137169606
10,360,437,0.8,-4843.648282753064
10,360,438,0.2,-4735.948351382762
10,360,438,0.4,-4750.85434804123
10,360,438,0.6,-4781.416961693603
10,360,438,0.8,-4812.606420887985
10,360,439,0.2,-4742.482574756887
10,360,439,0.4,-4752.805211142812
10,360,439,0.6,-4782.640045078495
10,360,439,0.8,-4814.183260969016
10,360,440,0.2,-4720.656971007938
10,360,440,0.4,-4733.243704232309
10,360,440,0.6,-4765.054432026704
10,360,440,0.8,-4798.041215893254
10,360,441,0.2,-4733.070421818104
10,360,441,0.4,-4745.343364929769
10,360,441,0.6,-4777.671411505145
10,360,441,0.8,-4811.209507336396
10,360,442,0.2,-4753.846997675373
10,360,442,0.4,-4776.569375345875
10,360,442,0.6,-4813.677395417677
10,360,442,0.8,-4849.436272405983
10,360,443,0.2,-4762.85849364651
10,360,443,0.4,-4778.951952213691
10,360,443,0.6,-4812.348401640766
10,360,443,0.8,-4846.132100704881
10,360,444,0.2,-4696.770198220507
10,360,444,0.4,-4712.5053281109085
10,360,444,0.6,-4747.95415408346
10,360,444,0.8,-4784.154601138971
10,360,445,0.2,-4713.847265648436
10,360,445,0.4,-4727.234823560188
10,360,445,0.6,-4760.079357098783
10,360,445,0.8,-4793.874857108327
10,360,446,0.2,-4785.034676249396
10,360,446,0.4,-4800.851382090837
10,360,446,0.6,-4833.569822689064
10,360,446,0.8,-4867.263469621803
10,360,447,0.2,-4706.294895072746
10,360,447,0.4,-4716.972656049815
10,360,447,0.6,-4747.862513283486
10,360,447,0.8,-4780.497041593839
10,360,448,0.2,-4736.701112529892
10,360,448,0.4,-4751.2140788084325
10,360,448,0.6,-4783.742483061618
10,360,448,0.8,-4816.645304411782
10,360,449,0.2,-4759.87314399697
10,360,449,0.4,-4764.945591516602
10,360,449,0.6,-4792.519750054826
10,360,449,0.8,-4823.231979439173
10,360,450,0.2,-4766.130288045975
10,360,450,0.4,-4769.347077291079
10,360,450,0.6,-4793.935984431371
10,360,450,0.8,-4822.114535917559
10,360,451,0.2,-4761.814666794298
10,360,451,0.4,-4777.75206356824
10,360,451,0.6,-4809.474789761014
10,360,451,0.8,-4841.690509081389
10,360,452,0.2,-4741.761704458293
10,360,452,0.4,-4750.101852425194
10,360,452,0.6,-4780.894767338426
10,360,452,0.8,-4813.696446108748
10,360,453,0.2,-4735.865151509692
10,360,453,0.4,-4746.418190520353
10,360,453,0.6,-4776.495279316183
10,360,453,0.8,-4808.533198526824
10,360,454,0.2,-4738.930353864689
10,360,454,0.4,-4756.048062842265
10,360,454,0.6,-4790.8364916516575
10,360,454,0.8,-4825.776550233086
10,360,455,0.2,-4778.888354178122
10,360,455,0.4,-4788.579207605715
10,360,455,0.6,-4819.692837084964
10,360,455,0.8,-4852.640902602248
10,360,456,0.2,-4735.688911734546
10,360,456,0.4,-4752.3905618991175
10,360,456,0.6,-4785.751482360778
10,360,456,0.8,-4819.238449666264
10,360,457,0.2,-4753.298870352357
10,360,457,0.4,-4755.095928068755
10,360,457,0.6,-4782.163718038348
10,360,457,0.8,-4812.754538933461
10,360,458,0.2,-4766.986159147687
10,360,458,0.4,-4780.682466309137
10,360,458,0.6,-4810.568981353392
10,360,458,0.8,-4841.727694777845
10,360,459,0.2,-4703.269412561207
10,360,459,0.4,-4712.223555564879
10,360,459,0.6,-4742.372578746963
10,360,459,0.8,-4774.465164156558
10,360,460,0.2,-4734.623037544181
10,360,460,0.4,-4748.722100879786
10,360,460,0.6,-4780.670188249882
10,360,460,0.8,-4813.582666650696
10,360,461,0.2,-4730.549457194164
10,360,461,0.4,-4744.540255915637
10,360,461,0.6,-4775.559585127514
10,360,461,0.8,-4807.659445709103
10,360,462,0.2,-4728.206745035388
10,360,462,0.4,-4743.621747193205
10,360,462,0.6,-4777.385068366939
10,360,462,0.8,-4811.560101058143
10,360,463,0.2,-4707.364544578446
10,360,463,0.4,-4728.297010116557
10,360,463,0.6,-4764.701310835171
10,360,463,0.8,-4800.793176699215
10,360,464,0.2,-4728.9981599201765
10,360,464,0.4,-4742.957422264168
10,360,464,0.6,-4775.514121740956
10,360,464,0.8,-4808.698097967707
10,360,465,0.2,-4759.087730981757
10,360,465,0.4,-4766.770473437857
10,360,465,0.6,-4796.640676688565
10,360,465,0.8,-4828.600213215899
10,360,466,0.2,-4766.40288684314
10,360,466,0.4,-4772.729610498351
10,360,466,0.6,-4802.128076754161
10,360,466,0.8,-4833.8814842476095
10,360,467,0.2,-4748.424984672374
10,360,467,0.4,-4763.679112052903
10,360,467,0.6,-4795.938256219773
10,360,467,0.8,-4828.589369377987
10,360,468,0.2,-4823.80779409573
10,360,468,0.4,-4833.829545732178
10,360,468,0.6,-4863.408476192006
10,360,468,0.8,-4894.732824392726
10,360,469,0.2,-4761.636984438381
10,360,469,0.4,-4776.918756725554
10,360,469,0.6,-4807.577680510394
10,360,469,0.8,-4838.704135930206
10,360,470,0.2,-4778.207096930331
10,360,470,0.4,-4795.364558423521
10,360,470,0.6,-4829.62362746651
10,360,470,0.8,-4864.141275352835
10,360,471,0.2,-4689.8609733352805
10,360,471,0.4,-4699.973680610634
10,360,471,0.6,-4729.729540944847
10,360,471,0.8,-4760.974021876456
10,360,472,0.2,-4680.253225348482
10,360,472,0.4,-4696.36717506905
10,360,472,0.6,-4728.553082777256
10,360,472,0.8,-4761.400995039607
10,360,473,0.2,-4753.653164367572
