True DGP (p0),Sample Size (T),Estimator,p=1,p=2,p=3,p=4,p=5,p=6,p=7,p=8,p=9,p=10,p=11,p=12
8,360,OLS-BMA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,360,OLS-Geom-BMA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,360,Joint-BMA,0.0,0.0012577611710196264,0.00587850576051698,0.0014384838120990462,0.021187917712056758,0.052789178184376694,0.062210113999939594,0.2770323092031862,0.1960469499345886,0.14002913861274965,0.12074974251980906,0.12137989908965777
8,360,Geom-BMA,0.0,0.029954652862855768,0.03843648928954319,0.012314860657664649,0.07567824731899214,0.11638599437885658,0.10522767460290203,0.3297494380174947,0.14897089531586752,0.06809431259678911,0.04440209621763953,0.030785338741394833
8,480,OLS-BMA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,480,OLS-Geom-BMA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,480,Joint-BMA,0.0,0.0008691503225019023,0.0003489579324363429,0.0,0.0023737169786195965,0.009651094027468627,0.022286890994228394,0.49104145353564727,0.2346988709012868,0.11943658413170716,0.06684645340022526,0.05244682777587862
8,480,Geom-BMA,0.0,0.019017780412176145,0.005465513926729833,0.0041000198726091055,0.01765394227693504,0.033087551163080715,0.045356532218006215,0.6089262539929992,0.1803347854797197,0.05314723857696818,0.016952252042443935,0.015958130038331884
8,600,OLS-BMA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,600,OLS-Geom-BMA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,600,Joint-BMA,0.0,0.0,0.0,0.0,0.0,0.00022812656355071382,0.007999511010684208,0.5985357368565466,0.27707623038677776,0.08329096381005939,0.022367591644910492,0.010501839727470803
8,600,Geom-BMA,0.0,0.0,0.0,0.0,0.0,0.002890303245925556,0.015669601225044523,0.7166829219965172,0.21399658690619824,0.045088804275076784,0.004368501777933168,0.0013032805733044792
10,240,OLS-BMA,0.0018796160995263973,0.9981203839004736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,240,OLS-Geom-BMA,0.0034362871651428713,0.9965637128348571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,240,Joint-BMA,0.0,0.03161315942237093,0.03014062730804519,0.021548867262852565,0.036955403060079516,0.035535655364809,0.040282402485566575,0.09237224667712501,0.13932313695328452,0.17883168073844932,0.19624560034530933,0.197151220382108
10,240,Geom-BMA,0.0,0.16353818735095582,0.1662268621194578,0.07221209647773956,0.0908713171866623,0.07183254623963295,0.059280156393917115,0.0934494565898605,0.09442044427667241,0.09002311739070691,0.06025178702738185,0.037894028947012826
10,300,OLS-BMA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,300,OLS-Geom-BMA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,300,Joint-BMA,0.0,0.03895591139346088,0.034578467358659874,0.008894437046011493,0.016239138241079365,0.03152175952206322,0.0449513477031744,0.09094888969074132,0.14133162947243355,0.18337257966160558,0.2070864197363865,0.20211942017438375
10,300,Geom-BMA,0.0,0.14456888144760882,0.11501699168497302,0.035678595190681624,0.05942516695253886,0.0793337062531238,0.07000906108343304,0.12331847568455916,0.1406030127275618,0.10456534222213446,0.08117200834164207,0.04630875841174332
10,360,OLS-BMA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,360,OLS-Geom-BMA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,360,Joint-BMA,0.0,0.003965934241827249,0.0037570070882149997,0.0029058296793463266,0.01140150129411868,0.02453807357538293,0.029791642778677838,0.09528645912318666,0.1666237375646293,0.2459414875479382,0.24585308836902572,0.1699352387376521
10,360,Geom-BMA,0.0,0.06278518963781032,0.04598737046562969,0.018562359845564157,0.05285621862047858,0.07254733419266289,0.059047915520878694,0.14345794653162647,0.18836167628036615,0.19340252707920358,0.12110171576869617,0.04188974605708329
10,480,OLS-BMA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,480,OLS-Geom-BMA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,480,Joint-BMA,0.0,0.0,0.0,0.0,0.000242158938185585,0.0007802510522524139,0.0012471524100177392,0.09450814379830859,0.19927723478304946,0.2998889111898518,0.2519464107389725,0.1521097370893619
10,480,Geom-BMA,0.0,0.0,0.0,0.0,0.006332249486000062,0.005973459300755397,0.007267904894496913,0.17798087782312114,0.27029106194866825,0.30830788036250295,0.16764979895631488,0.05619676722814037
10,600,OLS-BMA,0.0,0.9636228547720979,0.036377145227902176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,600,OLS-Geom-BMA,0.0,0.973343262065572,0.02665673793442802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,600,Joint-BMA,0.0,0.0,0.0,0.0,0.0,0.0007843693103511348,0.0003800565793607567,0.0444385614343156,0.2814641603153458,0.3799289543577843,0.2165463900910023,0.07645750791184008
10,600,Geom-BMA,0.0,0.0,0.0,0.0,0.0004081035342778255,0.009833936449007107,0.0031377830955517318,0.09712730501526436,0.3763732744829303,0.35305047976478243,0.13419391106916195,0.025875206589024428
